cd,name,lat,lng,type
9941008,小杉,36.649433,137.233164,1
9941009,布市,36.645178,137.235455,1
9941010,開発,36.636207,137.242854,1
9941011,月岡,36.626475,137.263341,1
9941012,大庄,36.619565,137.275618,1
9941013,上滝,36.609622,137.295564,1
9941014,大川寺,36.608322,137.308721,1
9941201,宇奈月,36.815038,137.58586,1
9941202,黒薙,36.786638,137.624738,1
9941203,鐘釣,36.734378,137.651315,1
9941204,欅平,36.696732,137.658179,1
9941301,南富山駅前,36.670484,137.22044,1
9941302,大町,36.673066,137.220483,1
9941303,堀川小泉,36.675647,137.219281,1
9941304,小泉町,36.678745,137.217779,1
9941305,西中野,36.680844,137.216663,1
9941306,広貫堂前,36.683357,137.215934,1
9941307,上本町,36.686282,137.215762,1
9941308,西町,36.689001,137.215676,1
9941309,荒町,36.691513,137.215805,1
9941310,桜橋,36.69461,137.215934,1
9941311,電気ビル前,36.697432,137.216105,1
9941312,地鉄ビル前,36.698584,137.216105,1
9941313,電鉄富山駅・エスタ前,36.700236,137.213316,1
9941314,新富町,36.69886,137.211256,1
9941315,県庁前,36.695728,137.20984,1
9941316,丸の内,36.692563,137.208896,1
9941317,諏訪川原,36.692322,137.206535,1
9941318,安野屋,36.692838,137.201772,1
9941319,トヨタモビリティ富山Ｇスクエア五福前（五福末広町）,36.694834,137.19542,1
9941320,富山大学前,36.698688,137.191129,1
9941321,中町（西町北）,36.690306,137.215722,1
9941401,高岡駅,36.742173,137.014722,1
9941402,片原町,36.746389,137.012838,1
9941403,坂下町,36.747367,137.014585,1
9941404,急患医療センター前,36.749761,137.017788,1
9941405,広小路,36.752566,137.020615,1
9941406,志貴野中学校前,36.755648,137.023759,1
9941407,市民病院前,36.758196,137.0261,1
9941408,江尻,36.761501,137.029761,1
9941409,旭ヶ丘,36.763965,137.032469,1
9941410,荻布,36.76682,137.035619,1
9941411,新能町,36.770258,137.037713,1
9941412,米島口,36.773,137.038718,1
9941413,能町口,36.773239,137.049031,1
9941414,新吉久,36.776086,137.052839,1
9941415,吉久,36.782018,137.056369,1
9941416,中伏木,36.788224,137.061655,1
9941417,六渡寺,36.788935,137.066443,1
9941418,庄川口,36.784433,137.070729,1
9941419,西新湊,36.781232,137.078497,1
9941420,新町口,36.778983,137.084259,1
9941421,中新湊,36.775148,137.088617,1
9941422,東新湊,36.777825,137.099368,1
9941423,海王丸,36.776726,137.105331,1
9941424,越ノ潟,36.774704,137.111839,1
9941425,末広町,36.744825,137.013148,1
9941501,富山駅北,36.70249,137.214003,2
9941502,インテック本社前,36.703556,137.216685,1
9941503,奥田中学校前,36.703522,137.223637,1
9941504,下奥井,36.711311,137.224478,1
9941505,粟島（大阪屋ショップ前）,36.719391,137.224796,1
9941506,越中中島,36.722121,137.224844,1
9941507,城川原,36.731103,137.226082,1
9941508,犬島新町,36.735445,137.22662,1
9941509,蓮町(馬場記念公園前),36.742663,137.227463,1
9941510,萩浦小学校前,36.748602,137.228643,1
9941511,東岩瀬,36.751935,137.230479,1
9941512,競輪場前,36.757454,137.233907,1
9941513,岩瀬浜,36.761212,137.23409,1
9941601,野町,36.553779,136.644309,1
9941602,西泉,36.553445,136.633524,1
9941603,新西金沢,36.553067,136.622688,1
9941604,押野,36.541805,136.622114,1
9941605,野々市,36.536459,136.620891,1
9941606,野々市工大前,36.532336,136.621767,1
9941607,馬替,36.522935,136.620576,1
9941608,額住宅前,36.518507,136.618851,1
9941609,乙丸,36.511853,136.617681,1
9941610,四十万,36.498879,136.615684,1
9941611,曽谷,36.490028,136.614407,1
9941612,道法寺,36.484315,136.613535,1
9941613,井口,36.476282,136.612307,1
9941614,小柳,36.470639,136.611466,1
9941615,日御子,36.46479,136.615199,1
9941616,鶴来,36.452178,136.623818,1
9941619,陽羽里,36.493628,136.614869,1
9941701,北鉄金沢,36.578637,136.649524,1
9941702,七ツ屋,36.583108,136.651752,1
9941703,上諸江,36.590835,136.648941,1
9941704,磯部,36.596554,136.648313,1
9941705,割出,36.602619,136.648474,1
9941706,三口,36.606572,136.647579,1
9941707,三ツ屋,36.611941,136.645538,1
9941708,大河端,36.616701,136.643368,1
9941709,北間,36.622625,136.641265,1
9941710,蚊爪,36.625886,136.64319,1
9941711,粟ヶ崎,36.630224,136.638149,1
9941712,内灘,36.63336,136.63416,1
9941802,田鶴浜,37.065719,136.891193,1
9941803,笠師保,37.079288,136.857587,1
9941804,能登中島,37.109174,136.853339,1
9941805,西岸,37.147604,136.87443,1
9941806,能登鹿島,37.179723,136.897879,1
9941807,穴水,37.228015,136.904592,1
9941902,新福井,36.064714,136.226721,1
9941903,福井口,36.071386,136.233176,1
9941904,越前開発,36.075358,136.241275,1
9941905,越前新保,36.080392,136.251314,1
9941906,追分口,36.082478,136.261507,1
9941907,東藤島,36.086686,136.269837,1
9941908,越前島橋,36.089967,136.277123,1
9941909,観音町,36.091726,136.289913,1
9941910,松岡,36.09402,136.301703,1
9941911,志比堺,36.097792,136.311021,1
9941912,永平寺口,36.095849,136.32678,1
9941913,下志比,36.090674,136.336346,1
9941914,光明寺,36.088463,136.344586,1
9941915,轟,36.08688,136.361071,1
9941916,越前野中,36.082887,136.37685,1
9941917,山王,36.079143,136.39243,1
9941918,越前竹原,36.073945,136.413023,1
9941919,小舟渡,36.075553,136.434054,1
9941920,保田,36.069838,136.451611,1
9941921,発坂,36.072643,136.465684,1
9941922,比島,36.066011,136.483574,1
9941923,勝山,36.056362,136.492079,1
9942004,西別院,36.07516,136.222704,1
9942005,田原町,36.074888,136.21738,1
9942006,福大前西福井,36.074218,136.210339,1
9942007,新田塚,36.092483,136.205299,1
9942008,中角,36.10111,136.204591,1
9942009,鷲塚針原,36.12061,136.204793,1
9942010,太郎丸エンゼルランド,36.131298,136.20574,1
9942011,西春江ハートピア,36.138964,136.206187,1
9942012,西長田ゆりの里,36.153615,136.206472,1
9942013,下兵庫こうふく,36.170129,136.202507,1
9942014,大関,36.186574,136.203687,1
9942015,本荘,36.205011,136.202881,1
9942016,番田,36.212358,136.202333,1
9942017,あわら湯のまち,36.223159,136.193695,1
9942018,水居,36.219081,136.172019,1
9942019,三国神社,36.214773,136.158037,1
9942020,三国,36.217012,136.149615,1
9942021,三国港,36.220264,136.140049,1
9942022,日華化学前,36.080945,136.206479,1
9942023,八ツ島,36.086407,136.205943,1
9942101,越前武生,35.906426,136.170274,1
9942102,北府,35.910114,136.166563,1
9942103,家久,35.925988,136.17054,1
9942104,サンドーム西,35.936514,136.180564,1
9942105,西鯖江,35.946352,136.1819,1
9942106,西山公園,35.952437,136.185833,1
9942107,水落,35.962308,136.183191,1
9942108,神明,35.972731,136.181885,1
9942109,鳥羽中,35.981522,136.187556,1
9942110,三十八社,35.989143,136.193805,1
9942111,浅水,36.006724,136.201737,1
9942112,ハーモニーホール,36.014187,136.205433,1
9942113,江端,36.028391,136.212379,1
9942114,ベル前,36.033685,136.213882,1
9942115,花堂,36.040851,136.215176,1
9942116,赤十字前,36.048683,136.216623,1
9942117,商工会議所前,36.053613,136.215014,1
9942118,足羽山公園,36.057737,136.215109,1
9942119,福井城址大名町,36.063523,136.217566,1
9942120,福井駅,36.061871,136.220625,1
9942122,仁愛女子高校,36.069319,136.218058,1
9942124,スポーツ公園,35.919093,136.168105,1
9942125,泰澄の里,35.999444,136.198333,1
9942126,清明,36.022222,136.209444,1
9942202,国際会議場前,36.691654,137.21139,1
9942203,大手モール,36.689388,137.211334,1
9942204,グランドプラザ前,36.688923,137.213386,1
9950102,南伊東,34.95757,139.087893,1
9950103,川奈,34.950906,139.124936,1
9950104,富戸,34.91005,139.131676,1
9950105,城ヶ崎海岸,34.889878,139.1217,1
9950106,伊豆高原,34.87732,139.107961,1
9950107,伊豆大川,34.843208,139.074014,1
9950108,伊豆北川,34.827174,139.075487,1
9950109,伊豆熱川,34.817042,139.069307,1
9950110,片瀬白田,34.801783,139.06122,1
9950111,伊豆稲取,34.774546,139.037108,1
9950112,今井浜海岸,34.753714,139.004692,1
9950113,河津,34.747711,138.996179,1
9950114,稲梓,34.722066,138.949399,1
9950115,蓮台寺,34.699634,138.941274,1
9950116,伊豆急下田,34.679647,138.944274,1
9950202,三島広小路,35.119272,138.911202,1
9950203,三島田町,35.116205,138.918421,1
9950204,三島二日町,35.111039,138.926001,1
9950205,大場,35.092569,138.939414,1
9950206,伊豆仁田,35.078821,138.941509,1
9950207,原木,35.065653,138.943695,1
9950208,韮山,35.053547,138.945467,1
9950209,伊豆長岡,35.039907,138.947539,1
9950210,田京,35.014551,138.945767,1
9950211,大仁,34.994467,138.937527,1
9950212,牧之郷,34.988677,138.954317,1
9950213,修善寺,34.979091,138.950545,1
9950302,ジヤトコ前（ジヤトコ１地区前）,35.157775,138.690076,1
9950303,吉原本町,35.160821,138.689774,1
9950304,本吉原,35.161946,138.692716,1
9950305,岳南原田,35.166076,138.704517,1
9950306,比奈,35.161485,138.713602,1
9950307,岳南富士岡,35.160949,138.723356,1
9950308,須津,35.160444,138.733944,1
9950309,神谷,35.16103,138.74303,1
9950310,岳南江尾,35.155261,138.751793,1
9950401,新静岡,34.975823,138.387423,1
9950402,日吉町,34.977017,138.391114,1
9950403,音羽町,34.978387,138.395775,1
9950404,春日町,34.978387,138.400544,1
9950405,柚木,34.981891,138.406084,1
9950406,長沼,34.989069,138.412884,1
9950407,古庄,34.992855,138.419581,1
9950408,県総合運動場,34.993375,138.430113,1
9950409,県立美術館前,34.997494,138.438088,1
9950411,御門台,35.007902,138.452464,1
9950412,狐ヶ崎,35.011488,138.459739,1
9950413,桜橋,35.013107,138.477573,1
9950414,入江岡,35.014891,138.481264,1
9950415,新清水,35.017054,138.487539,1
9950502,掛川市役所前,34.770289,138.000143,1
9950503,西掛川,34.771952,137.99501,1
9950504,桜木,34.778216,137.972764,1
9950505,いこいの広場,34.788103,137.963773,1
9950506,細谷,34.792705,137.961606,1
9950507,原谷,34.808434,137.955023,1
9950508,原田,34.820183,137.952911,1
9950509,戸綿,34.831311,137.931038,1
9950510,遠州森,34.8311,137.924297,1
9950511,円田,34.820793,137.907574,1
9950512,遠江一宮,34.818045,137.889145,1
9950513,敷地,34.826218,137.864355,1
9950514,豊岡,34.837105,137.839758,1
9950515,上野部,34.847442,137.830058,1
9950516,天竜二俣,34.859118,137.820045,1
9950517,二俣本町,34.859504,137.813015,1
9950518,西鹿島,34.846758,137.807988,1
9950519,岩水寺,34.837705,137.792537,1
9950520,宮口,34.830389,137.773731,1
9950521,フルーツパーク,34.834406,137.731976,1
9950522,都田,34.828223,137.718272,1
9950523,常葉大学前,34.81989,137.709231,1
9950524,金指,34.816951,137.681103,1
9950525,岡地,34.812295,137.665686,1
9950526,気賀,34.80722,137.651937,1
9950527,西気賀,34.802323,137.621523,1
9950528,寸座,34.790102,137.612523,1
9950529,浜名湖佐久米,34.789146,137.599286,1
9950530,東都筑,34.790412,137.586571,1
9950531,都筑,34.79585,137.574516,1
9950532,三ヶ日,34.802565,137.551705,1
9950533,奥浜名湖,34.795068,137.545934,1
9950534,尾奈,34.783958,137.541755,1
9950535,知波田,34.753069,137.511873,1
9950536,アスモ前,34.727685,137.49405,1
9950538,大森,34.737865,137.509636,1
9950539,森町病院前,34.826389,137.917944,1
9950601,新浜松,34.703402,137.732456,1
9950602,第一通り,34.707477,137.732845,1
9950603,遠州病院,34.710657,137.73327,1
9950604,八幡,34.717012,137.73598,1
9950605,助信,34.72355,137.738413,1
9950606,曳馬,34.7331485,137.7416039,1
9950607,上島,34.741568,137.745462,1
9950608,自動車学校前,34.747489,137.751625,1
9950609,さぎの宮,34.757275,137.757327,1
9950610,積志,34.768082,137.763409,1
9950611,遠州西ヶ崎,34.776821,137.773905,1
9950612,遠州小松,34.784264,137.777838,1
9950613,浜北,34.791358,137.784356,1
9950614,美薗中央公園,34.798208,137.789764,1
9950615,遠州小林,34.808374,137.795538,1
9950616,遠州芝本,34.824024,137.798718,1
9950617,遠州岩水寺,34.834373,137.801131,1
9950702,新金谷,34.825737,138.137645,1
9950703,代官町,34.835493,138.126102,1
9950704,日切,34.839012,138.122394,1
9950705,合格,34.844806,138.120771,1
9950706,神尾,34.882842,138.101595,1
9950707,福用,34.901881,138.090124,1
9950708,大和田,34.921104,138.08215,1
9950709,家山,34.940071,138.077764,1
9950710,抜里,34.953373,138.087672,1
9950711,川根温泉笹間渡,34.962291,138.086114,1
9950712,地名,34.986019,138.087252,1
9950713,塩郷,34.997664,138.090612,1
9950714,下泉,35.022064,138.090078,1
9950715,田野口,35.0513,138.095416,1
9950716,駿河徳山,35.074758,138.110516,1
9950717,青部,35.089592,138.115473,1
9950718,崎平,35.091803,138.127411,1
9950719,千頭,35.107754,138.13656,1
9950802,川根両国,35.116836,138.140592,1
9950803,沢間,35.124705,138.134365,1
9950804,土本,35.136057,138.139186,1
9950805,川根小山,35.141753,138.14106,1
9950806,奥泉,35.149739,138.147796,1
9950807,アプトいちしろ,35.167514,138.144825,1
9950808,長島ダム,35.168787,138.157124,1
9950809,ひらんだ,35.164806,138.167507,1
9950810,奥大井湖上,35.1682,138.180792,1
9950811,接岨峡温泉,35.178821,138.185177,1
9950812,尾盛,35.192131,138.174369,1
9950813,閑蔵,35.191737,138.194189,1
9950814,井川,35.212242,138.221111,1
9950902,ささしまライブ,35.161745,136.881815,1
9950903,小本,35.14921,136.861331,1
9950904,荒子,35.139992,136.861676,1
9950905,南荒子,35.131707,136.861771,1
9950906,中島,35.125144,136.861346,1
9950907,名古屋競馬場前,35.114529,136.862739,1
9950908,荒子川公園,35.104569,136.861148,1
9950909,稲永,35.091418,136.863203,1
9950910,野跡,35.075253,136.854136,1
9950911,金城ふ頭,35.048775,136.849009,1
9951002,尾張星の宮,35.212988,136.855011,1
9951003,小田井,35.221043,136.880491,1
9951004,比良,35.228549,136.90178,1
9951005,味美,35.229504,136.932263,1
9951102,六名,34.941132,137.152004,1
9951103,中岡崎,34.956231,137.152723,1
9951104,北岡崎,34.972301,137.157736,1
9951105,大門,34.982411,137.154883,1
9951106,北野桝塚,34.996289,137.139457,1
9951107,三河上郷,35.012384,137.132756,1
9951108,永覚,35.027361,137.138983,1
9951109,末野原,35.03949,137.146866,1
9951110,三河豊田,35.0554,137.150934,1
9951111,新上挙母,35.071732,137.151206,1
9951112,新豊田,35.088041,137.153524,1
9951113,愛環梅坪,35.105056,137.160781,1
9951114,四郷,35.12211,137.162635,1
9951115,貝津,35.133089,137.148091,1
9951116,保見,35.136665,137.134363,1
9951117,篠原,35.155171,137.120592,1
9951118,八草,35.175404,137.106945,1
9951119,山口,35.197656,137.102089,1
9951120,瀬戸口,35.206679,137.081866,1
9951121,瀬戸市,35.225921,137.078452,1
9951122,中水野,35.250399,137.071947,1
9951201,藤が丘,35.182113,137.02171,1
9951202,はなみずき通,35.17767,137.035369,1
9951203,杁ヶ池公園,35.171788,137.037866,1
9951204,長久手古戦場,35.171574,137.049932,1
9951205,芸大通,35.171938,137.061092,1
9951206,公園西,35.174403,137.076737,1
9951207,愛・地球博記念公園,35.177948,137.08796,1
9951208,陶磁資料館南,35.179286,137.097099,1
9951301,高畑,35.139161,136.853466,1
9951303,岩塚,35.158459,136.854406,1
9951304,中村公園,35.16783,136.855056,1
9951305,中村日赤,35.172385,136.861733,1
9951306,本陣,35.177135,136.866782,1
9951307,亀島,35.177526,136.876756,1
9951309,伏見,35.169273,136.897427,1
9951310,栄,35.16999,136.908031,1
9951311,新栄町,35.170729,136.920377,1
9951313,今池,35.169919,136.937331,1
9951314,池下,35.167675,136.946486,1
9951315,覚王山,35.166565,136.953708,1
9951316,本山,35.163923,136.963441,1
9951317,東山公園,35.160454,136.972873,1
9951318,星ヶ丘,35.162399,136.985095,1
9951319,一社,35.168231,136.995927,1
9951320,上社,35.173656,137.007081,1
9951321,本郷,35.175453,137.013425,1
9951401,ナゴヤドーム前矢田,35.190691,136.945255,1
9951403,平安通,35.195934,136.929784,1
9951404,志賀本通,35.196281,136.92121,1
9951405,黒川,35.197183,136.910178,1
9951406,名城公園,35.190528,136.904748,1
9951407,市役所,35.18156,136.905379,1
9951408,久屋大通,35.173784,136.908156,1
9951410,矢場町,35.163785,136.90899,1
9951411,上前津,35.157477,136.906815,1
9951412,東別院,35.150453,136.904824,1
9951414,西高蔵,35.134622,136.901769,1
9951415,神宮西,35.127956,136.906769,1
9951416,伝馬町,35.120735,136.91038,1
9951417,堀田,35.116644,136.921685,1
9951418,妙音通,35.117125,136.929545,1
9951419,新瑞橋,35.117734,136.936603,1
9951420,瑞穂運動場東,35.123167,136.948685,1
9951421,総合リハビリセンター,35.130536,136.954523,1
9951422,八事,35.136946,136.964036,1
9951423,八事日赤,35.144556,136.965008,1
9951424,名古屋大学,35.154261,136.96658,1
9951426,自由ヶ丘,35.174961,136.966762,1
9951427,茶屋ヶ坂,35.184612,136.962254,1
9951428,砂田橋,35.188861,136.953999,1
9951502,日比野,35.132711,136.893125,1
9951503,六番町,35.124623,136.888715,1
9951504,東海通,35.113388,136.887336,1
9951505,港区役所,35.105736,136.88455,1
9951506,築地口,35.099348,136.883162,1
9951507,名古屋港,35.09348,136.881971,1
9951602,庄内緑地公園,35.215186,136.886963,1
9951603,庄内通,35.204476,136.891044,1
9951604,浄心,35.192205,136.890819,1
9951605,浅間町,35.18384,136.890335,1
9951606,丸の内,35.173458,136.896944,1
9951608,大須観音,35.160729,136.898158,1
9951611,荒畑,35.149654,136.92593,1
9951612,御器所,35.149585,136.934146,1
9951613,川名,35.148703,136.948717,1
9951614,いりなか,35.143234,136.955375,1
9951616,塩釜口,35.132433,136.977529,1
9951617,植田,35.128649,136.987882,1
9951618,原,35.126118,136.996714,1
9951619,平針,35.122766,137.006904,1
9951701,中村区役所,35.167611,136.873126,1
9951703,国際センター,35.172128,136.889375,1
9951706,高岳,35.174062,136.915656,1
9951707,車道,35.173507,136.929543,1
9951709,吹上,35.158787,136.935376,1
9951711,桜山,35.139695,136.933316,1
9951712,瑞穂区役所,35.131793,136.93443,1
9951713,瑞穂運動場西,35.124949,136.935477,1
9951715,桜本町,35.109001,136.936761,1
9951716,鶴里,35.105738,136.943433,1
9951717,野並,35.102358,136.95549,1
9951718,鳴子北,35.102684,136.966209,1
9951719,相生山,35.102545,136.976208,1
9951720,神沢,35.098518,136.98954,1
9951721,徳重,35.094491,136.99815,1
9952001,新豊橋,34.762272,137.383375,1
9952002,柳生橋,34.75479,137.38847,1
9952003,小池,34.748891,137.388076,1
9952004,愛知大学前,34.741682,137.385754,1
9952005,南栄,34.73592,137.385446,1
9952006,高師,34.727068,137.381674,1
9952007,芦原,34.718433,137.380122,1
9952008,植田,34.711085,137.373047,1
9952009,向ヶ丘,34.706351,137.367556,1
9952010,大清水,34.695966,137.358863,1
9952011,老津,34.692344,137.33536,1
9952012,杉山,34.680301,137.320759,1
9952013,やぐま台,34.673809,137.309427,1
9952014,豊島,34.667459,137.293737,1
9952015,神戸,34.668253,137.278044,1
9952016,三河田原,34.666875,137.269172,1
9952101,駅前,34.763879,137.383132,1
9952102,駅前大通,34.763209,137.385707,1
9952103,新川,34.762857,137.389483,1
9952104,札木,34.765959,137.390299,1
9952105,市役所前,34.767369,137.392488,1
9952106,豊橋公園前,34.766841,137.395406,1
9952107,東八町,34.765924,137.400341,1
9952108,前畑,34.765818,137.404718,1
9952109,東田坂上,34.765783,137.408495,1
9952110,東田,34.76536,137.413151,1
9952111,競輪場前,34.765078,137.416778,1
9952112,井原,34.764232,137.421885,1
9952113,赤岩口,34.763403,137.429931,1
9952202,運動公園前,34.75845,137.422314,1
9952304,守山,35.197431,136.956639,1
9952305,金屋,35.202551,136.956747,1
9952306,川宮,35.210405,136.962047,1
9952307,川村,35.214297,136.968591,1
9952308,白沢渓谷,35.216121,136.978569,1
9952309,小幡緑地,35.218785,136.982839,1
9952402,東野,35.446315,137.428788,1
9952403,飯沼,35.418529,137.461257,1
9952404,阿木,35.399759,137.458962,1
9952405,飯羽間,35.387222,137.437468,1
9952406,岩村,35.368864,137.43434,1
9952407,花白温泉,35.355071,137.407207,1
9952408,山岡,35.350132,137.395679,1
9952409,野志,35.321962,137.389516,1
9952410,明智,35.306169,137.387359,1
9952411,極楽,35.379944,137.432619,1
9952502,前平公園,35.449771,137.001652,1
9952503,加茂野,35.460927,136.985062,1
9952504,富加,35.475144,136.969658,1
9952505,関富岡,35.478588,136.944923,1
9952506,関口,35.479976,136.928872,1
9952507,刃物会館前,35.483434,136.914195,1
9952508,関,35.490027,136.912758,1
9952509,関市役所前,35.499004,136.912787,1
9952510,関下有知,35.513679,136.914582,1
9952511,松森,35.526808,136.915367,1
9952512,美濃市,35.539618,136.915525,1
9952513,梅山,35.548981,136.918025,1
9952514,湯の洞温泉口,35.571281,136.931192,1
9952515,洲原,35.588954,136.944848,1
9952516,母野,35.59875,136.942009,1
9952517,木尾,35.606394,136.938467,1
9952518,八坂,35.620186,136.944966,1
9952519,みなみ子宝温泉,35.627308,136.950618,1
9952520,大矢,35.637327,136.95024,1
9952521,福野,35.646726,136.95172,1
9952522,美並苅安,35.660686,136.955047,1
9952523,赤池,35.671021,136.960613,1
9952524,深戸,35.686445,136.962498,1
9952525,相生,35.715114,136.95042,1
9952526,郡上八幡,35.741877,136.947364,1
9952527,自然園前,35.7702,136.931354,1
9952528,山田,35.789003,136.911709,1
9952529,徳永,35.805087,136.903546,1
9952530,郡上大和,35.815224,136.894872,1
9952531,万場,35.833702,136.883093,1
9952532,上万場,35.844429,136.876707,1
9952533,大中,35.853775,136.868405,1
9952534,大島,35.868426,136.859039,1
9952535,美濃白鳥,35.884946,136.860602,1
9952536,白鳥高原,35.912617,136.843028,1
9952537,白山長滝,35.919722,136.832312,1
9952538,北濃,35.92994,136.829793,1
9952602,東大垣,35.375338,136.646671,1
9952603,横屋,35.386996,136.659479,1
9952604,十九条,35.395737,136.660945,1
9952605,美江寺,35.413387,136.661378,1
9952606,北方真桑,35.439567,136.674271,1
9952607,モレラ岐阜,35.455112,136.669729,1
9952608,糸貫,35.462891,136.669704,1
9952609,本巣,35.487599,136.670072,1
9952610,織部,35.499017,136.667241,1
9952611,木知原,35.517759,136.650153,1
9952612,谷汲口,35.527552,136.642187,1
9952613,神海,35.542487,136.641739,1
9952614,高科,35.555099,136.641017,1
9952615,鍋原,35.5659,136.636606,1
9952616,日当,35.582304,136.631456,1
9952617,高尾,35.601806,136.625819,1
9952618,水鳥,35.617813,136.620771,1
9952619,樽見,35.635119,136.615827,1
9952802,大矢知,35.022147,136.633382,1
9952803,平津,35.028477,136.61843,1
9952804,暁学園前,35.032798,136.605976,1
9952805,山城,35.035272,136.588342,1
9952806,保々,35.046774,136.565936,1
9952807,北勢中央公園口,35.060519,136.566096,1
9952808,梅戸井,35.075326,136.557033,1
9952809,大安,35.09196,136.545376,1
9952810,三里,35.107062,136.538651,1
9952811,丹生川,35.122757,136.519744,1
9952812,伊勢治田,35.133137,136.514419,1
9952813,東藤原,35.147643,136.498904,1
9952814,西野尻,35.16393,136.488224,1
9952815,西藤原,35.170368,136.478181,1
9952901,西桑名,35.065694,136.684034,1
9952902,馬道,35.060705,136.676354,1
9952903,西別所,35.059752,136.666043,1
9952904,蓮花寺,35.059657,136.652189,1
9952905,在良,35.060685,136.643731,1
9952906,星川,35.064398,136.630113,1
9952907,七和,35.06888,136.615722,1
9952908,穴太,35.073032,136.604887,1
9952909,東員,35.077945,136.587562,1
9952910,大泉,35.095044,136.57021,1
9952911,楚原,35.110984,136.560349,1
9952912,麻生田,35.133807,136.535628,1
9952913,阿下喜,35.146177,136.518796,1
9953002,鈴鹿,34.878513,136.589009,1
9953003,玉垣,34.855104,136.570038,1
9953004,鈴鹿サーキット稲生,34.841053,136.555154,1
9953005,徳田,34.826288,136.544077,1
9953006,中瀬古,34.812167,136.543033,1
9953007,伊勢上野,34.800444,136.542492,1
9953008,河芸,34.781015,136.53099,1
9953009,東一身田,34.758717,136.512126,1
9960102,フジテック前,35.294672,136.285465,1
9960103,鳥居本,35.284788,136.283031,1
9960105,彦根口,35.254741,136.25826,1
9960106,高宮,35.236266,136.260524,1
9960107,尼子,35.213967,136.246148,1
9960108,豊郷,35.197863,136.230946,1
9960109,愛知川,35.176119,136.213378,1
9960110,五箇荘,35.154476,136.197146,1
9960111,河辺の森,35.135353,136.196218,1
9960112,八日市,35.114264,136.194582,1
9960113,長谷野,35.095626,136.187561,1
9960114,大学前,35.087733,136.184698,1
9960115,京セラ前,35.074748,136.180382,1
9960116,桜川,35.065052,136.187488,1
9960117,朝日大塚,35.05106,136.193568,1
9960118,朝日野,35.03154,136.20572,1
9960119,日野,35.012203,136.219457,1
9960120,水口松尾,34.980224,136.18644,1
9960121,水口,34.974238,136.17683,1
9960122,水口石橋,34.970072,136.171625,1
9960123,水口城南,34.968181,136.165648,1
9960125,ひこね芹川,35.262195,136.260939,1
9960202,多賀大社前,35.226442,136.284077,1
9960203,スクリーン,35.233264,136.267258,1
9960302,新八日市,35.110356,136.191141,1
9960303,太郎坊宮前,35.108608,136.183958,1
9960304,市辺,35.103848,136.165641,1
9960305,平田,35.11023,136.146612,1
9960306,武佐,35.114894,136.130692,1
9960402,紫香楽宮跡,34.915741,136.087967,1
9960403,雲井,34.911249,136.084317,1
9960404,勅旨,34.893681,136.073102,1
9960405,玉桂寺前,34.885257,136.06938,1
9960406,信楽,34.87713,136.061317,1
9960501,トロッコ嵯峨,35.018656,135.680704,1
9960502,トロッコ嵐山,35.017162,135.670252,1
9960503,トロッコ保津峡,35.026148,135.646284,1
9960504,トロッコ亀岡,35.01314,135.606751,1
9960602,元田中,35.034968,135.781411,1
9960603,茶山,35.038248,135.784508,1
9960604,一乗寺,35.044247,135.787416,1
9960605,修学院,35.050119,135.790297,1
9960606,宝ヶ池,35.058054,135.792366,1
9960607,三宅八幡,35.062387,135.796207,1
9960608,八瀬比叡山口,35.065225,135.8085,1
9960702,八幡前,35.066358,135.79241,1
9960703,岩倉,35.071208,135.786616,1
9960704,木野,35.071108,135.776525,1
9960705,京都精華大前,35.073069,135.768909,1
9960706,二軒茶屋,35.077743,135.765876,1
9960707,市原,35.088236,135.763118,1
9960708,二ノ瀬,35.097657,135.763065,1
9960709,貴船口,35.105923,135.763804,1
9960710,鞍馬,35.113,135.772453,1
9960802,福知山市民病院口,35.306573,135.108581,1
9960803,荒河かしの木台,35.319394,135.105779,1
9960804,牧,35.337892,135.101751,1
9960805,下天津,35.359587,135.111702,1
9960806,公庄,35.371855,135.12912,1
9960807,大江,35.388798,135.147856,1
9960808,大江高校前,35.395675,135.152486,1
9960809,二俣,35.413495,135.154524,1
9960810,大江山口内宮,35.432023,135.158251,1
9960811,辛皮,35.462612,135.173161,1
9960812,喜多,35.509318,135.187498,1
9960813,宮村,35.523336,135.192134,1
9960814,宮津,35.53441,135.199875,1
9960902,四所,35.446154,135.290471,1
9960903,東雲,35.475018,135.284927,1
9960904,丹後神崎,35.506463,135.293628,1
9960905,丹後由良,35.515736,135.279582,1
9960906,栗田,35.543757,135.235291,1
9960908,天橋立,35.557729,135.182456,1
9960909,岩滝口,35.55038,135.151297,1
9960910,与謝野,35.543516,135.126469,1
9960911,京丹後大宮,35.579324,135.093977,1
9960912,峰山,35.625928,135.07214,1
9960913,網野,35.667342,135.025599,1
9960914,夕日ヶ浦木津温泉,35.650061,134.972332,1
9960915,小天橋,35.630067,134.928425,1
9960916,かぶと山,35.60685,134.919769,1
9960917,久美浜,35.60235,134.894997,1
9960918,コウノトリの郷,35.552816,134.835391,1
9961001,国際会館,35.062942,135.785216,1
9961002,松ヶ崎,35.051657,135.777114,1
9961003,北山,35.051277,135.766329,1
9961004,北大路,35.044972,135.75866,1
9961005,鞍馬口,35.03739,135.759385,1
9961006,今出川,35.030168,135.759385,1
9961007,丸太町,35.016554,135.759537,1
